"","Baba.F","Baba.P","Shinmura.F","Shinmura.P","Hashimoto.F","Hashimoto.P","Kudo.F","Kudo.P","Koizumi.F","Koizumi.P","Takahara.F","Takahara.P","Uno.F","Uno.P","Gandou.F","Gandou.P","Kobayashi.F","Kobayashi.P","Myotoku.F","Myotoku.P","Ryouma.F","Ryouma.P","Anabuki.F","Anabuki.P","Momotaro.F","Momotaro.P","Fujita.F","Fujita.P","Rakunou.Oukoku.F","Rakunou.Oukoku.P"
"ASV7076","0.11622664884758","n.s","12.5318173278148","***","0.108953022092877","n.s","0.108953022092877","n.s","0.943060853347887","n.s","0.131038043139432","n.s","0.11625160078634","n.s","0.108953022092881","n.s","0.11625160078634","n.s","0.11625160078634","n.s","0.123613022667553","n.s","0.123613022667552","n.s","0.108953022092878","n.s","0.101715824581503","n.s","0.116251600786341","n.s"
"ASV7079","0.1216600034681","n.s","0.121660003468101","n.s","0.106996107102745","n.s","0.114025080162385","n.s","0.114025080162384","n.s","0.13713835439839","n.s","18.755497475839","***","0.114025080162388","n.s","0.121663478593368","n.s","0.121663478593367","n.s","0.129367639586646","n.s","0.129367639586646","n.s","0.114025080162385","n.s","0.106450923795247","n.s","0.121663478593368","n.s"
"ASV7171","0.137386645879799","n.s","0.137386645879798","n.s","31.5725163196318","***","0.128761354002839","n.s","0.128761354002839","n.s","0.154859968154392","n.s","0.137386256228708","n.s","0.128761354002844","n.s","0.137386256228708","n.s","0.137386256228708","n.s","0.146085499401246","n.s","0.146085499401246","n.s","0.128761354002841","n.s","0.120175458959536","n.s","0.137386256228708","n.s"
"ASV7186","0.116138232365508","n.s","0.116138232365509","n.s","0.108846295357417","n.s","0.108846295357417","n.s","13.4088609588752","***","0.130910315431964","n.s","0.116137963125854","n.s","0.10884629535742","n.s","0.852919592603695","n.s","0.116137963125854","n.s","0.123492383861546","n.s","0.123492383861546","n.s","0.108846295357418","n.s","0.101615964601714","n.s","0.116137963125854","n.s"
"ASV7302","0.0718355340165079","n.s","0.0718355340165091","n.s","0.067324536253541","n.s","0.0673245362535408","n.s","0.0673245362535407","n.s","0.0809738585036207","n.s","0.0718354310092968","n.s","0.0673245362535421","n.s","14.5353642335653","***","0.0718354310092966","n.s","0.0763850453012986","n.s","0.0763850453012986","n.s","0.0673245362535403","n.s","0.0628516330883954","n.s","0.0718354310092967","n.s"
"ASV7308","0.0718568866096317","n.s","0.071856886609633","n.s","0.0673445860971856","n.s","0.0673445860971854","n.s","0.0673445860971852","n.s","0.0809978559204986","n.s","0.0718567800177256","n.s","0.0673445860971865","n.s","14.5377055412717","***","0.0718567800177254","n.s","0.0764077103176609","n.s","0.0764077103176608","n.s","0.0673445860971848","n.s","0.0628612292362882","n.s","0.0718567800177254","n.s"
"ASV7331","0.1373086116406","n.s","0.137308611640604","n.s","0.128688078504161","n.s","0.128688078504161","n.s","0.12868807850416","n.s","0.154772272421196","n.s","0.137308235297495","n.s","0.12868807850416","n.s","0.137308235297494","n.s","0.137308235297494","n.s","0.146002671163421","n.s","0.146002671163421","n.s","31.5627442178003","***","0.120140391659471","n.s","0.137308235297493","n.s"
"ASV7336","0.071869351037826","n.s","0.0718693510378279","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.0810227086018222","n.s","0.0718788909577434","n.s","0.0673653522353592","n.s","0.0718788909577434","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","15.572022358679","***","0.0628898220577729","n.s","0.0718788909577424","n.s"
"ASV7391","0.0718693510378273","n.s","0.0718693510378271","n.s","0.0673653522353583","n.s","0.0673653522353582","n.s","15.572022358679","***","0.0810227086018234","n.s","0.0718788909577425","n.s","0.0673653522353604","n.s","0.0718788909577424","n.s","0.0718788909577423","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV7490","0.116138232365508","n.s","0.116138232365509","n.s","0.108846295357418","n.s","0.108846295357418","n.s","0.108846295357417","n.s","0.704006122867952","n.s","12.487835837863","***","0.108846295357421","n.s","0.116137963125854","n.s","0.116137963125854","n.s","0.123492383861546","n.s","0.123492383861546","n.s","0.108846295357417","n.s","0.101615964601714","n.s","0.116137963125855","n.s"
"ASV7515","0.0718693510378264","n.s","0.0718693510378274","n.s","0.0673653522353591","n.s","0.0673653522353588","n.s","0.0673653522353587","n.s","0.0810227086018231","n.s","0.0718788909577428","n.s","15.572022358679","***","0.0718788909577428","n.s","0.0718788909577426","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV7545","0.071869351037826","n.s","0.0718693510378279","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.0810227086018222","n.s","0.0718788909577434","n.s","0.0673653522353592","n.s","0.0718788909577434","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","15.572022358679","***","0.0628898220577729","n.s","0.0718788909577424","n.s"
"ASV7563","0.115004578957608","n.s","0.115004578957608","n.s","0.933081243009692","n.s","0.107801872031576","n.s","13.2687632933188","***","0.129653730891137","n.s","0.115023404414189","n.s","0.10780187203158","n.s","0.115023404414189","n.s","0.115023404414189","n.s","0.122307107925471","n.s","0.122307107925471","n.s","0.107801872031577","n.s","0.100634490715504","n.s","0.115023404414189","n.s"
"ASV7666","0.0718693510378278","n.s","0.0718693510378271","n.s","15.572022358679","***","0.0673653522353578","n.s","0.0673653522353579","n.s","0.0810227086018234","n.s","0.0718788909577426","n.s","0.0673653522353604","n.s","0.0718788909577425","n.s","0.0718788909577423","n.s","0.0764311835977705","n.s","0.0764311835977704","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV7668","0.0757536568559378","n.s","0.0757536568559399","n.s","0.0709097198201327","n.s","0.0709097198201324","n.s","0.0709097198201323","n.s","0.0855010517061721","n.s","0.0756849139770361","n.s","0.0709097198201324","n.s","0.075684913977036","n.s","0.0756849139770358","n.s","0.0805473890002749","n.s","14.2873834656632","***","0.0709097198201312","n.s","0.0661973650219577","n.s","0.0756849139770356","n.s"
"ASV7684","0.0718693510378271","n.s","0.0718693510378272","n.s","0.0673653522353586","n.s","0.0673653522353584","n.s","0.0673653522353582","n.s","12.8348356739551","***","0.0718788909577426","n.s","0.0673653522353604","n.s","0.0718788909577426","n.s","0.0718788909577424","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV7707","0.0718355340165079","n.s","0.0718355340165091","n.s","0.067324536253541","n.s","0.0673245362535408","n.s","0.0673245362535407","n.s","0.0809738585036207","n.s","0.0718354310092968","n.s","0.0673245362535421","n.s","14.5353642335653","***","0.0718354310092966","n.s","0.0763850453012986","n.s","0.0763850453012986","n.s","0.0673245362535403","n.s","0.0628516330883954","n.s","0.0718354310092967","n.s"
"ASV7800","0.116226648847578","n.s","0.116226648847579","n.s","0.108953022092879","n.s","0.108953022092879","n.s","0.108953022092878","n.s","0.131038043139431","n.s","0.116251600786341","n.s","26.1958984961394","***","0.116251600786341","n.s","0.116251600786341","n.s","0.123613022667553","n.s","0.123613022667552","n.s","0.108953022092878","n.s","0.101715824581503","n.s","0.116251600786341","n.s"
"ASV7856","7.71564816841691","**","0.181612525305239","n.s","4.1624406711111","*","0.170270483402414","n.s","0.170270483402414","n.s","0.204776310396071","n.s","0.181673456109897","n.s","0.170270483402419","n.s","0.181673456109897","n.s","0.181673456109897","n.s","0.193175019091954","n.s","0.108633822793814","n.s","0.170270483402415","n.s","0.158963225244651","n.s","0.181673456109897","n.s"
"ASV7943","0.0718355340165073","n.s","0.0718355340165094","n.s","0.0673245362535415","n.s","0.0673245362535413","n.s","0.0673245362535411","n.s","0.0809738585036204","n.s","0.071835431009297","n.s","0.0673245362535416","n.s","0.071835431009297","n.s","0.0718354310092967","n.s","13.6306704918342","***","0.0763850453012986","n.s","0.0673245362535402","n.s","0.0628516330883953","n.s","0.0718354310092968","n.s"
"ASV7951","0.146331626003547","n.s","0.146331626003551","n.s","0.137182714022019","n.s","0.137182714022019","n.s","0.137182714022019","n.s","0.164986848135876","n.s","0.146371180276969","n.s","0.137182714022017","n.s","0.146371180276968","n.s","0.146371180276968","n.s","0.155638913189542","n.s","5.73215704068658","*","6.65131596235349","*","0.128071454421588","n.s","0.146371180276967","n.s"
"ASV7955","0.0718355340165076","n.s","0.0718355340165096","n.s","0.0673245362535418","n.s","0.0673245362535416","n.s","0.0673245362535415","n.s","0.0809738585036201","n.s","0.0718354310092972","n.s","0.0673245362535412","n.s","0.0718354310092972","n.s","0.071835431009297","n.s","0.0763850453012987","n.s","0.0763850453012987","n.s","15.56718302798","***","0.0628516330883953","n.s","0.0718354310092965","n.s"
"ASV7962","0.143736848672902","n.s","0.143736848672905","n.s","0.13473212513653","n.s","0.13473212513653","n.s","0.13473212513653","n.s","0.162040321619382","n.s","0.143756732978654","n.s","0.134732125136528","n.s","0.143756732978654","n.s","0.143756732978654","n.s","0.152859157655714","n.s","0.152859157655714","n.s","0.134732125136527","n.s","35.9007917682266","***","0.143756732978652","n.s"
"ASV7982","0.089101316613437","n.s","0.122492414137462","n.s","20.2795094631656","***","0.114801795397039","n.s","0.114801795397039","n.s","0.138072192461526","n.s","0.122492104391699","n.s","0.114801795397044","n.s","0.122492104391699","n.s","0.122492104391699","n.s","0.13024863840478","n.s","0.13024863840478","n.s","0.11480179539704","n.s","0.107149532875333","n.s","0.122492104391699","n.s"
"ASV8037","0.0718693510378268","n.s","0.0718693510378273","n.s","0.0673653522353588","n.s","0.0673653522353586","n.s","0.0673653522353584","n.s","0.0810227086018232","n.s","14.5401310331868","***","0.0673653522353604","n.s","0.0718788909577426","n.s","0.0718788909577425","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV8062","0.120591846699259","n.s","0.120591846699263","n.s","0.112854575615788","n.s","0.112854575615788","n.s","0.112854575615787","n.s","0.136108237520843","n.s","0.120472001651032","n.s","0.112854575615788","n.s","0.120472001651032","n.s","0.120472001651032","n.s","12.0507715749682","***","0.801724854242283","n.s","0.112854575615786","n.s","0.105354956218798","n.s","0.120472001651031","n.s"
"ASV8076","0.116226648847577","n.s","0.11622664884758","n.s","0.108953022092881","n.s","0.10895302209288","n.s","0.10895302209288","n.s","0.13103804313943","n.s","0.116251600786342","n.s","0.108953022092879","n.s","0.116251600786342","n.s","0.116251600786342","n.s","0.123613022667553","n.s","0.774727026815375","n.s","13.4173360841841","***","0.101715824581503","n.s","0.116251600786341","n.s"
"ASV8306","0.116226648847578","n.s","0.11622664884758","n.s","0.108953022092881","n.s","0.10895302209288","n.s","0.10895302209288","n.s","0.13103804313943","n.s","0.116251600786342","n.s","0.943060853347908","n.s","0.116251600786342","n.s","0.116251600786342","n.s","0.123613022667553","n.s","0.123613022667552","n.s","0.108953022092878","n.s","0.101715824581503","n.s","12.4959710276996","***"
"ASV8328","0.0718693510378258","n.s","0.0718693510378276","n.s","0.0673653522353595","n.s","0.0673653522353593","n.s","0.0673653522353591","n.s","0.0810227086018228","n.s","0.071878890957743","n.s","0.0673653522353599","n.s","0.0718788909577429","n.s","14.5401310331868","***","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353584","n.s","0.0628898220577727","n.s","0.0718788909577428","n.s"
"ASV8347","0.0718355340165076","n.s","0.0718355340165096","n.s","0.0673245362535418","n.s","0.0673245362535416","n.s","0.0673245362535415","n.s","0.0809738585036201","n.s","0.0718354310092972","n.s","0.0673245362535412","n.s","0.0718354310092972","n.s","0.071835431009297","n.s","0.0763850453012987","n.s","0.0763850453012987","n.s","15.56718302798","***","0.0628516330883953","n.s","0.0718354310092965","n.s"
"ASV8360","0.071869351037826","n.s","0.071869351037828","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.081022708601822","n.s","0.0718788909577435","n.s","0.0673653522353592","n.s","0.0718788909577435","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","16.7466019984522","***","0.0718788909577423","n.s"
"ASV8378","1.45539024559718","n.s","0.197483794458985","n.s","0.18515677241368","n.s","0.18515677241368","n.s","0.185156772413679","n.s","0.22267713844482","n.s","0.197555842301245","n.s","0.185156772413679","n.s","1.45365126384164","n.s","0.197555842301243","n.s","0.210062222206878","n.s","7.79942623649466","**","0.185156772413676","n.s","0.172861729412234","n.s","0.197555842301242","n.s"
"ASV8397","0.0718355340165095","n.s","0.0718355340165088","n.s","0.0673245362535398","n.s","15.56718302798","***","0.0673245362535398","n.s","0.0809738585036211","n.s","0.0718354310092965","n.s","0.0673245362535422","n.s","0.0718354310092964","n.s","0.0718354310092963","n.s","0.0763850453012986","n.s","0.0763850453012986","n.s","0.0673245362535403","n.s","0.0628516330883954","n.s","0.0718354310092967","n.s"
"ASV8406","0.0718355340165092","n.s","0.0718355340165088","n.s","0.0673245362535401","n.s","0.0673245362535399","n.s","15.56718302798","***","0.0809738585036212","n.s","0.0718354310092964","n.s","0.0673245362535422","n.s","0.0718354310092963","n.s","0.0718354310092962","n.s","0.0763850453012986","n.s","0.0763850453012986","n.s","0.0673245362535403","n.s","0.0628516330883954","n.s","0.0718354310092967","n.s"
"ASV8417","0.0718693510378273","n.s","0.0718693510378271","n.s","0.0673653522353583","n.s","0.0673653522353581","n.s","15.572022358679","***","0.0810227086018234","n.s","0.0718788909577425","n.s","0.0673653522353604","n.s","0.0718788909577424","n.s","0.0718788909577423","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV8418","0.156463396616367","n.s","0.156463396616368","n.s","0.146684168914689","n.s","0.146684168914689","n.s","26.5014091807836","***","0.176412935154024","n.s","0.156508618708509","n.s","0.146684168914691","n.s","0.156508618708509","n.s","0.156508618708509","n.s","0.166417875958459","n.s","0.166417875958459","n.s","0.137626607872012","n.s","0.136942245013662","n.s","0.156508618708509","n.s"
"ASV8544","0.137386645879793","n.s","0.137386645879798","n.s","3.13616750878282","n.s","0.128761354002842","n.s","0.128761354002842","n.s","0.154859968154391","n.s","0.137386256228709","n.s","0.128761354002843","n.s","0.137386256228708","n.s","9.75021882904294","**","0.146085499401246","n.s","0.146085499401246","n.s","0.128761354002841","n.s","0.120175458959536","n.s","0.137386256228708","n.s"
"ASV8594","0.192826404015787","n.s","0.192826404015792","n.s","0.180757616863996","n.s","0.180757616863995","n.s","0.180757616863995","n.s","0.217387614169633","n.s","0.192862503632424","n.s","23.0752207046914","***","0.192862503632423","n.s","1.41902112758269","n.s","0.205072101845924","n.s","0.205072101845924","n.s","0.180757616863994","n.s","0.168718624017199","n.s","0.192862503632423","n.s"
"ASV8694","0.0718568866096334","n.s","0.0718568866096326","n.s","15.5695598157144","***","0.0673445860971842","n.s","0.0673445860971843","n.s","0.0809978559204989","n.s","0.0718567800177253","n.s","0.0673445860971868","n.s","0.0718567800177253","n.s","0.0718567800177251","n.s","0.0764077103176609","n.s","0.0764077103176608","n.s","0.0673445860971848","n.s","0.0628612292362882","n.s","0.0718567800177254","n.s"
"ASV8732","0.216088419021069","n.s","0.216088419021074","n.s","0.202525562415179","n.s","0.202525562415179","n.s","0.202525562415178","n.s","0.105401696687908","n.s","0.216087486946378","n.s","0.202525562415178","n.s","0.216087486946377","n.s","0.216087486946377","n.s","8.55995397727575","**","4.22043972638404","*","0.202525562415175","n.s","0.189077406347838","n.s","0.216087486946376","n.s"
"ASV8867","0.071869351037828","n.s","14.5767127533988","***","0.067365352235358","n.s","0.0673653522353578","n.s","0.0673653522353579","n.s","0.0810227086018232","n.s","0.0718788909577427","n.s","0.0673653522353604","n.s","0.0718788909577426","n.s","0.0718788909577425","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV9018","0.116138232365509","n.s","0.116138232365509","n.s","0.108846295357417","n.s","0.108846295357417","n.s","13.4088609588752","***","0.130910315431964","n.s","0.852919592603699","n.s","0.108846295357421","n.s","0.116137963125854","n.s","0.116137963125854","n.s","0.123492383861546","n.s","0.123492383861546","n.s","0.108846295357418","n.s","0.101615964601714","n.s","0.116137963125854","n.s"
"ASV9028","0.147572015030112","n.s","6.18979816882517","*","0.13814127231139","n.s","0.13814127231139","n.s","0.13814127231139","n.s","0.166485714831525","n.s","0.147463046315033","n.s","0.138141272311391","n.s","0.147463046315032","n.s","0.147463046315031","n.s","5.75709992512331","*","0.156909492154775","n.s","0.138141272311389","n.s","0.128962256466984","n.s","0.147463046315031","n.s"
"ASV9286","0.146331626003546","n.s","0.14633162600355","n.s","0.137182714022019","n.s","0.137182714022018","n.s","0.137182714022018","n.s","0.164986848135875","n.s","6.16330870153461","*","0.137182714022018","n.s","0.146371180276968","n.s","0.146371180276968","n.s","0.155638913189542","n.s","5.73215704068658","*","0.137182714022016","n.s","0.128071454421588","n.s","0.146371180276967","n.s"
"ASV9464","0.0718693510378273","n.s","0.0718693510378271","n.s","0.0673653522353583","n.s","0.0673653522353582","n.s","15.572022358679","***","0.0810227086018234","n.s","0.0718788909577425","n.s","0.0673653522353604","n.s","0.0718788909577424","n.s","0.0718788909577423","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV9749","0.140641238133312","n.s","0.140641238133315","n.s","0.131643683515025","n.s","0.131643683515024","n.s","0.131643683515024","n.s","0.158740433783976","n.s","0.140534489088648","n.s","0.131643683515023","n.s","0.140534489088648","n.s","0.140534489088648","n.s","0.149564623586969","n.s","9.26483071741722","**","3.22089029264438","n.s","0.122895898897333","n.s","0.140534489088646","n.s"
"ASV9955","0.0718693510378258","n.s","0.0718693510378276","n.s","0.0673653522353595","n.s","0.0673653522353593","n.s","0.0673653522353591","n.s","0.0810227086018228","n.s","0.071878890957743","n.s","0.0673653522353599","n.s","0.071878890957743","n.s","14.5401310331868","***","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353584","n.s","0.0628898220577727","n.s","0.0718788909577428","n.s"
"ASV10445","0.116226648847577","n.s","0.11622664884758","n.s","0.10895302209288","n.s","0.10895302209288","n.s","0.10895302209288","n.s","0.13103804313943","n.s","0.116251600786342","n.s","0.108953022092879","n.s","0.116251600786342","n.s","0.116251600786341","n.s","0.774727026815373","n.s","11.6863773680397","***","0.108953022092878","n.s","0.101715824581503","n.s","0.116251600786341","n.s"
"ASV10480","0.0718568866096315","n.s","0.0718568866096335","n.s","0.0673445860971864","n.s","0.0673445860971863","n.s","0.0673445860971862","n.s","0.0809978559204978","n.s","0.0718567800177262","n.s","0.0673445860971856","n.s","0.0718567800177262","n.s","0.071856780017726","n.s","0.0764077103176609","n.s","0.0764077103176609","n.s","0.0673445860971849","n.s","16.7855012352668","***","0.071856780017725","n.s"
"ASV10747","0.137432217378872","n.s","0.137432217378875","n.s","0.128837289279584","n.s","0.128837289279584","n.s","0.128837289279584","n.s","0.154950839313799","n.s","0.137467106255206","n.s","0.128837289279582","n.s","0.137467106255206","n.s","0.137467106255206","n.s","0.146171328650712","n.s","0.146171328650712","n.s","10.4934117701586","**","0.120280003895395","n.s","2.88849318521204","n.s"
"ASV11182","0.0718693510378275","n.s","0.0718693510378271","n.s","0.0673653522353581","n.s","15.572022358679","***","0.0673653522353579","n.s","0.0810227086018234","n.s","0.0718788909577425","n.s","0.0673653522353604","n.s","0.0718788909577424","n.s","0.0718788909577423","n.s","0.0764311835977705","n.s","0.0764311835977704","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV11389","0.071869351037826","n.s","0.0718693510378279","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.0810227086018222","n.s","0.0718788909577434","n.s","0.0673653522353592","n.s","0.0718788909577434","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","15.572022358679","***","0.0628898220577729","n.s","0.0718788909577425","n.s"
"ASV11409","0.071869351037826","n.s","0.071869351037828","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.081022708601822","n.s","0.0718788909577435","n.s","0.0673653522353592","n.s","0.0718788909577435","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","16.7466019984522","***","0.0718788909577423","n.s"
"ASV11423","0.0718693510378263","n.s","0.0718693510378282","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.0810227086018219","n.s","0.0718788909577434","n.s","0.0673653522353592","n.s","0.0718788909577434","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353586","n.s","0.0628898220577729","n.s","14.5401310331868","***"
"ASV11572","0.0757536568559394","n.s","0.0757536568559392","n.s","0.0709097198201313","n.s","0.070909719820131","n.s","0.0709097198201309","n.s","13.3550105490365","***","0.0756849139770354","n.s","0.0709097198201333","n.s","0.0756849139770353","n.s","0.0756849139770351","n.s","0.0805473890002749","n.s","0.0805473890002749","n.s","0.0709097198201313","n.s","0.0661973650219578","n.s","0.0756849139770355","n.s"
"ASV11764","0.0718568866096315","n.s","0.0718568866096335","n.s","0.0673445860971864","n.s","0.0673445860971863","n.s","0.0673445860971862","n.s","0.0809978559204978","n.s","0.0718567800177262","n.s","0.0673445860971856","n.s","0.0718567800177262","n.s","0.071856780017726","n.s","0.0764077103176609","n.s","0.0764077103176609","n.s","0.0673445860971849","n.s","16.7855012352668","***","0.071856780017725","n.s"
"ASV12397","0.0718693510378264","n.s","0.0718693510378274","n.s","0.067365352235359","n.s","0.0673653522353588","n.s","0.0673653522353587","n.s","0.0810227086018231","n.s","0.0718788909577428","n.s","15.572022358679","***","0.0718788909577427","n.s","0.0718788909577426","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV12419","0.0718693510378264","n.s","0.0718693510378274","n.s","0.0673653522353591","n.s","0.0673653522353589","n.s","0.0673653522353587","n.s","0.081022708601823","n.s","0.0718788909577428","n.s","15.572022358679","***","0.0718788909577428","n.s","0.0718788909577426","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV12553","0.179871954925756","n.s","0.179871954925761","n.s","0.168631643268377","n.s","0.168631643268377","n.s","0.168631643268376","n.s","0.202805672800534","n.s","0.179924983288677","n.s","0.168631643268375","n.s","0.179924983288677","n.s","0.179924983288677","n.s","0.19131595022947","n.s","0.19131595022947","n.s","43.024312836724","***","0.157424900293212","n.s","0.179924983288675","n.s"
"ASV12634","14.5767127533989","***","0.0718693510378269","n.s","0.067365352235358","n.s","0.0673653522353578","n.s","0.0673653522353579","n.s","0.0810227086018231","n.s","0.0718788909577428","n.s","0.0673653522353604","n.s","0.0718788909577427","n.s","0.0718788909577426","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV12720","0.0718693510378275","n.s","0.0718693510378271","n.s","0.0673653522353581","n.s","15.572022358679","***","0.0673653522353579","n.s","0.0810227086018234","n.s","0.0718788909577425","n.s","0.0673653522353604","n.s","0.0718788909577424","n.s","0.0718788909577423","n.s","0.0764311835977705","n.s","0.0764311835977704","n.s","0.0673653522353585","n.s","0.0628898220577728","n.s","0.0718788909577427","n.s"
"ASV13020","0.071869351037826","n.s","0.0718693510378279","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.0810227086018222","n.s","0.0718788909577434","n.s","0.0673653522353592","n.s","0.0718788909577434","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","15.572022358679","***","0.0628898220577729","n.s","0.0718788909577425","n.s"
"ASV13040","0.071869351037826","n.s","0.071869351037828","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.081022708601822","n.s","0.0718788909577435","n.s","0.0673653522353592","n.s","0.0718788909577435","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","16.7466019984522","***","0.0718788909577423","n.s"
"ASV13064","0.0718693510378263","n.s","0.0718693510378282","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.0810227086018219","n.s","0.0718788909577434","n.s","0.0673653522353592","n.s","0.0718788909577434","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","0.0673653522353586","n.s","0.0628898220577729","n.s","14.5401310331868","***"
"ASV13491","0.0718693510378259","n.s","0.0718693510378279","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.0810227086018222","n.s","0.0718788909577434","n.s","0.0673653522353593","n.s","0.0718788909577434","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","15.572022358679","***","0.0628898220577728","n.s","0.0718788909577425","n.s"
"ASV13497","0.071869351037826","n.s","0.0718693510378279","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0673653522353598","n.s","0.0810227086018222","n.s","0.0718788909577434","n.s","0.0673653522353592","n.s","0.0718788909577434","n.s","0.0718788909577432","n.s","0.0764311835977705","n.s","0.0764311835977705","n.s","15.572022358679","***","0.0628898220577729","n.s","0.0718788909577425","n.s"
"ASV5302","0.092395511513486","n.s","0.0923955115134886","n.s","0.0865938321492049","n.s","0.0865938321492046","n.s","0.0865938321492044","n.s","0.104148544254491","n.s","0.0923953411052627","n.s","0.0865938321492045","n.s","0.0923953411052627","n.s","0.0923953411052624","n.s","0.0982467083916345","n.s","17.8168555258981","***","0.086593832149203","n.s","0.0808411569673408","n.s","0.0923953411052621","n.s"
"ASV6004","13.9930517891038","***","0.0923955115134874","n.s","0.0812588588140495","n.s","0.0865938321492023","n.s","0.0865938321492024","n.s","0.104148544254492","n.s","0.0923953411052622","n.s","0.0865938321492056","n.s","0.0923953411052621","n.s","0.0923953411052619","n.s","0.0982467083916345","n.s","0.0982467083916344","n.s","0.0865938321492032","n.s","0.080841156967341","n.s","0.0923953411052621","n.s"
"ASV6945","0.0924514636879034","n.s","0.092451463687906","n.s","0.0866613677536046","n.s","0.0866613677536043","n.s","0.0866613677536042","n.s","0.104229371386969","n.s","0.0924672507520898","n.s","0.086661367753604","n.s","0.0924672507520897","n.s","0.0924672507520894","n.s","0.0983230490632811","n.s","17.8247971931495","***","0.0866613677536027","n.s","0.0809043465344757","n.s","0.0924672507520889","n.s"
"ASV7857","0.0672742816459025","n.s","0.0924514636879049","n.s","15.0064452627545","***","0.086661367753602","n.s","0.086661367753602","n.s","0.10422937138697","n.s","0.0924672507520888","n.s","0.0866613677536053","n.s","0.0924672507520888","n.s","0.0924672507520887","n.s","0.0983230490632811","n.s","0.0983230490632811","n.s","0.0866613677536029","n.s","0.0809043465344759","n.s","0.092467250752089","n.s"
"ASV9752","0.0968726894350098","n.s","0.0968726894350124","n.s","0.0906690319739287","n.s","0.0906690319739285","n.s","0.0906690319739284","n.s","0.10934665795754","n.s","0.0967826193844676","n.s","0.0906690319739276","n.s","0.0967826193844676","n.s","0.0967826193844673","n.s","0.103006792177673","n.s","0.103006792177673","n.s","0.0906690319739267","n.s","0.0846435945940161","n.s","19.9910100795519","***"
